OrderDate,Region,Category,SubCategory,Sales,Quantity,Discount,Profit
15/05/2020,West,Electronics,Accessories,658.19,1,0.33,440.99
10/02/2020,South,Electronics,Laptops,656.61,4,0.47,1392.01
27/11/2022,West,Office Supplies,Storage,600.6,2,0.26,888.89
24/08/2020,North,Office Supplies,Art,621.54,6,0.29,2647.76
25/08/2022,South,Furniture,Chairs,352.73,1,0.54,162.26
16/01/2022,South,Furniture,Bookcases,591.53,7,0.07,3850.86
08/03/2020,North,Office Supplies,Labels,554.99,10,0.17,4606.42
06/09/2022,North,Furniture,Bookcases,375.08,6,0.25,1687.86
23/03/2021,East,Furniture,Bookcases,426.68,9,0.22,2995.29
02/08/2022,East,Furniture,Tables,482.3,7,0.5,1688.05
19/03/2020,South,Electronics,Accessories,671.16,2,0.19,1087.28
12/06/2022,West,Office Supplies,Art,582.47,9,0.07,4875.27
28/01/2022,East,Electronics,Laptops,670.81,2,0.12,1180.63
31/10/2021,North,Office Supplies,Art,743.58,6,0.05,4238.41
04/03/2021,West,Furniture,Tables,498.69,10,0.12,4388.47
01/03/2018,East,Furniture,Tables,391.3,4,0.59,641.73
30/08/2021,West,Office Supplies,Art,1617.36,6,0.12,8539.66
28/03/2019,West,Furniture,Tables,631.22,8,0.66,1716.92
10/06/2020,West,Electronics,Phones,372.09,2,0.32,506.04
14/06/2018,West,Office Supplies,Art,368.29,6,0.1,1988.77
05/11/2021,South,Electronics,Accessories,300.87,2,0.27,439.27
12/12/2019,East,Furniture,Tables,849.13,4,0.19,2751.18
02/07/2021,East,Office Supplies,Storage,983.01,1,0.78,216.26
19/04/2020,West,Furniture,Tables,624.28,2,0.14,1073.76
26/10/2019,South,Furniture,Tables,473.41,8,0.27,2764.71
12/05/2018,West,Electronics,Phones,1297.79,4,0.37,3270.43
01/05/2019,East,Electronics,Phones,791.63,7,0.19,4488.54
25/12/2021,North,Electronics,Phones,566.67,3,0.31,1173.01
08/07/2020,East,Office Supplies,Art,374.5,6,0.31,1550.43
21/09/2020,West,Furniture,Chairs,387.4,4,0.13,1348.15
08/08/2018,West,Electronics,Accessories,297.21,8,0.24,1807.04
29/03/2018,North,Office Supplies,Storage,530.96,5,0.35,1725.62
17/06/2018,East,Electronics,Laptops,983.51,9,0.1,7966.43
27/12/2020,West,Office Supplies,Storage,654.82,3,0.31,1355.48
08/06/2019,South,Furniture,Chairs,332.48,1,0.48,172.89
21/11/2022,East,Office Supplies,Art,837.4,9,0.42,4371.23
08/12/2022,South,Office Supplies,Labels,891.13,3,0.36,1710.97
26/07/2019,South,Furniture,Bookcases,726.38,7,0.49,2593.18
05/11/2022,East,Furniture,Bookcases,505.79,10,0.34,3338.21
24/02/2022,North,Office Supplies,Art,540.65,8,0.2,3460.16
25/12/2022,South,Office Supplies,Art,721.73,9,0.79,1364.07
16/01/2020,West,Furniture,Bookcases,705.17,9,0.16,5331.09
12/09/2020,West,Electronics,Laptops,762.66,1,0.31,526.24
10/04/2020,West,Office Supplies,Art,833.06,3,0.35,1624.47
07/10/2022,North,Furniture,Bookcases,572.06,7,0.5,2002.21
11/11/2019,East,Electronics,Phones,649.15,7,0.31,3135.39
30/12/2018,East,Office Supplies,Storage,1124.15,8,0.42,5216.06
13/04/2021,West,Electronics,Phones,608.38,3,0.1,1642.63
01/03/2020,West,Electronics,Laptops,675.7,6,0.27,2959.57
23/07/2019,South,Office Supplies,Labels,614.76,9,0.68,1770.51
25/10/2020,North,Furniture,Chairs,602.32,5,0.1,2710.44
03/01/2020,West,Electronics,Laptops,228.63,5,0.43,651.6
31/07/2022,North,Electronics,Laptops,677.02,6,0.22,3168.45
12/12/2018,North,Furniture,Tables,322.57,10,0.13,2806.36
29/01/2021,South,Furniture,Tables,932.7,9,0.46,4532.92
18/10/2019,East,Office Supplies,Art,277.31,3,0.16,698.82
20/03/2022,North,Electronics,Laptops,507.96,2,0.3,711.14
03/05/2020,North,Office Supplies,Storage,650.87,9,0.66,1991.66
17/09/2018,East,Furniture,Chairs,689.96,6,0.16,3477.4
27/11/2020,South,Office Supplies,Art,957,6,0.39,3502.62
05/01/2021,South,Office Supplies,Labels,319.7,8,0.33,1713.59
02/02/2018,West,Electronics,Laptops,835.88,5,0.57,1797.14
01/02/2019,North,Office Supplies,Art,466.24,9,0.09,3818.51
19/07/2021,West,Furniture,Bookcases,836.32,2,0.31,1154.12
13/08/2020,South,Furniture,Bookcases,432.42,8,0.05,3286.39
26/10/2022,North,Office Supplies,Labels,579.23,6,0.48,1807.2
14/02/2022,East,Furniture,Bookcases,768.11,5,0.29,2726.79
19/03/2018,West,Electronics,Accessories,1308.62,9,0.49,6006.57
17/08/2022,West,Office Supplies,Storage,446.44,2,0.64,321.44
05/03/2020,North,Office Supplies,Labels,1118.57,4,0.35,2908.28
01/07/2019,South,Furniture,Bookcases,746.34,2,0.2,1194.14
12/03/2022,South,Furniture,Bookcases,915.29,8,0.34,4832.73
28/05/2021,North,Office Supplies,Art,720.87,10,0.59,2955.57
31/08/2021,South,Furniture,Bookcases,307.55,6,0.37,1162.54
31/01/2018,North,Electronics,Laptops,767.21,2,0.33,1028.06
25/02/2018,South,Office Supplies,Storage,655.1,1,0.16,550.28
06/05/2019,North,Electronics,Phones,984.65,8,0.16,6616.85
16/01/2019,South,Furniture,Bookcases,1072.3,3,0.34,2123.15
06/04/2018,North,Office Supplies,Labels,656.54,7,0.26,3400.88
29/10/2019,West,Electronics,Phones,521.43,5,0.56,1147.15
21/09/2021,West,Electronics,Accessories,418.19,4,0.1,1505.48
20/09/2018,South,Office Supplies,Labels,1371.75,5,0.31,4732.54
08/10/2022,South,Electronics,Phones,399.38,2,0.49,407.37
10/10/2020,North,Electronics,Laptops,686.44,6,0.25,3088.98
20/04/2022,West,Office Supplies,Storage,435.53,8,0.49,1776.96
31/12/2018,North,Electronics,Accessories,591.84,8,0.44,2651.44
04/02/2022,West,Electronics,Accessories,805.76,10,0.16,6768.38
22/05/2022,South,Office Supplies,Storage,587.32,3,0.17,1462.43
22/03/2018,East,Electronics,Laptops,561.19,10,0.56,2469.24
22/07/2018,South,Office Supplies,Art,944.07,8,0.5,3776.28
01/05/2018,North,Office Supplies,Labels,1132.79,2,0.05,2152.3
17/07/2019,North,Electronics,Phones,1276.34,7,0.11,7951.6
29/09/2020,South,Office Supplies,Storage,820.26,1,0.39,500.36
22/10/2020,West,Electronics,Phones,667.88,6,0.35,2604.73
10/06/2018,North,Office Supplies,Art,574.34,3,0.22,1343.96
20/01/2020,North,Electronics,Accessories,1417.86,1,0.26,1049.22
01/06/2021,South,Office Supplies,Art,443.13,4,0.02,1737.07
14/11/2020,East,Electronics,Accessories,1359.49,7,0.27,6946.99
10/05/2019,North,Furniture,Tables,1078.77,4,0.21,3408.91
29/12/2018,West,Office Supplies,Labels,611.23,8,0.37,3080.6
04/12/2019,South,Electronics,Laptops,869.52,5,0.3,3043.32
07/01/2020,East,Office Supplies,Labels,624.58,7,0.71,1267.9
30/03/2020,South,Electronics,Phones,1044.01,3,0.39,1910.54
31/08/2021,East,Electronics,Accessories,722.71,10,0.22,5637.14
11/06/2021,East,Electronics,Phones,1001.13,9,0.31,6217.02
25/12/2020,West,Office Supplies,Storage,931.88,4,0.34,2460.16
07/03/2019,West,Office Supplies,Storage,824.45,4,0.36,2110.59
07/01/2021,East,Office Supplies,Art,919.1,3,0.29,1957.68
04/05/2022,East,Furniture,Tables,406.24,6,0.04,2339.94
27/08/2022,East,Office Supplies,Art,970.36,3,0.33,1950.42
28/03/2019,West,Furniture,Bookcases,870.02,10,0.19,7047.16
29/10/2019,North,Office Supplies,Storage,571.64,7,0.21,3161.17
10/06/2021,South,Electronics,Phones,984.66,1,0.28,708.96
14/01/2020,South,Office Supplies,Labels,603.68,5,0.33,2022.33
13/04/2019,South,Office Supplies,Storage,591.19,6,0.25,2660.36
18/01/2020,South,Furniture,Chairs,218.88,5,0.4,656.64
25/11/2021,North,Furniture,Tables,628,4,0.37,1582.56
30/07/2021,East,Electronics,Laptops,213.58,1,0.11,190.09
02/04/2019,North,Electronics,Accessories,708.36,6,0.37,2677.6
02/02/2021,South,Office Supplies,Art,937.01,6,0.36,3598.12
26/10/2018,West,Office Supplies,Labels,650.69,9,0.3,4099.35
17/06/2022,East,Office Supplies,Labels,531.41,6,0.18,2614.54
18/04/2022,West,Office Supplies,Art,649.72,10,0.46,3508.49
05/05/2022,North,Furniture,Bookcases,261.79,9,0.18,1932.01
26/04/2018,South,Office Supplies,Art,574.86,3,0.25,1293.43
30/11/2019,West,Electronics,Phones,850.23,5,0.29,3018.32
22/12/2019,South,Office Supplies,Art,594.21,7,0.14,3577.14
27/01/2021,South,Electronics,Phones,753.41,2,0.3,1054.77
30/03/2022,South,Office Supplies,Labels,497.96,5,0.29,1767.76
17/01/2019,West,Office Supplies,Art,532,10,0.19,4309.2
07/09/2019,North,Furniture,Bookcases,872.3,3,0.44,1465.46
19/12/2019,North,Office Supplies,Art,554.93,9,0.15,4245.21
10/10/2022,East,Office Supplies,Art,1012.61,9,0.41,5376.96
05/03/2019,North,Electronics,Laptops,409.72,2,0.14,704.72
11/08/2019,North,Office Supplies,Art,852.29,7,0.48,3102.34
04/07/2020,East,Furniture,Bookcases,757.2,1,0.73,204.44
26/01/2021,East,Office Supplies,Art,620.67,6,0.18,3053.7
02/06/2019,West,Furniture,Tables,963.44,5,0.13,4190.96
01/09/2018,South,Furniture,Bookcases,567.8,9,0.28,3679.34
23/11/2021,North,Office Supplies,Art,614.28,10,0.33,4115.68
27/04/2022,South,Electronics,Phones,601.77,9,0.2,4332.74
31/08/2018,North,Electronics,Laptops,959.8,8,0.49,3915.98
26/10/2018,East,Electronics,Laptops,743.23,9,0.44,3745.88
15/10/2018,East,Furniture,Bookcases,688.68,8,0.26,4076.99
08/04/2021,South,Office Supplies,Art,498.65,5,0.45,1371.29
23/07/2021,West,Office Supplies,Storage,667.22,10,0.16,5604.65
27/07/2021,East,Office Supplies,Labels,612.58,6,0.4,2205.29
10/06/2022,East,Electronics,Phones,603.51,4,0.6,965.62
19/01/2019,East,Office Supplies,Art,594.2,6,0.14,3066.07
14/12/2019,West,Office Supplies,Art,414.49,1,0.07,385.48
14/10/2020,North,Furniture,Tables,704.71,6,0.42,2452.39
30/03/2020,West,Electronics,Accessories,621.02,4,0.2,1987.26
04/10/2022,North,Electronics,Phones,412.47,2,0.17,684.7
29/05/2018,West,Furniture,Tables,638.78,6,0.38,2376.26
16/11/2018,North,Electronics,Laptops,1090.67,3,0.16,2748.49
12/05/2022,South,Electronics,Laptops,861.64,8,0.19,5583.43
03/04/2021,South,Electronics,Accessories,478.69,2,0.36,612.72
04/04/2018,South,Furniture,Tables,714.07,5,0.43,2035.1
14/04/2019,East,Furniture,Tables,906.31,1,0.23,697.86
21/08/2020,North,Furniture,Bookcases,1091.61,2,0.12,1921.23
31/01/2021,East,Furniture,Chairs,249.19,2,0.1,448.54
26/05/2021,South,Office Supplies,Storage,570.22,10,0.11,5074.96
09/05/2020,West,Furniture,Bookcases,606.68,1,0.3,424.68
04/05/2019,East,Furniture,Tables,786.93,2,0.59,645.28
17/04/2018,North,Electronics,Accessories,143.46,3,0.53,202.28
05/12/2020,North,Furniture,Tables,339.9,8,0.31,1876.25
03/05/2019,South,Electronics,Laptops,529.28,4,0.5,1058.56
18/05/2018,South,Furniture,Bookcases,744.22,6,0.52,2143.35
04/09/2018,North,Office Supplies,Storage,1271.24,3,0.1,3432.35
25/11/2021,West,Office Supplies,Storage,1123.07,10,0.42,6513.81
22/04/2018,West,Office Supplies,Storage,514.2,6,0.31,2128.79
25/07/2019,South,Office Supplies,Storage,350.6,4,0.35,911.56
04/10/2019,North,Electronics,Laptops,957.13,2,0.24,1454.84
07/03/2020,East,Furniture,Tables,1185.94,5,0.58,2490.47
15/07/2021,West,Office Supplies,Art,375.69,8,0.07,2795.13
21/11/2020,North,Furniture,Bookcases,933.3,6,0.23,4311.85
27/07/2018,North,Furniture,Tables,605.75,8,0.22,3779.88
01/05/2018,North,Electronics,Laptops,608.53,1,0.6,243.41
19/10/2022,West,Office Supplies,Storage,978.2,3,0.65,1027.11
27/09/2019,North,Furniture,Bookcases,601.96,2,0.81,228.74
25/02/2018,North,Electronics,Phones,441.56,1,0.71,128.05
21/09/2019,North,Electronics,Laptops,905.48,2,0.28,1303.89
17/10/2018,West,Furniture,Chairs,478.7,7,0.29,2379.14
29/03/2021,South,Electronics,Accessories,710.67,8,0.19,4605.14
18/01/2022,West,Furniture,Chairs,731.87,3,0.15,1866.27
18/11/2021,South,Office Supplies,Storage,620.69,9,0.27,4077.93
02/03/2020,North,Furniture,Tables,529.44,4,0.44,1185.95
18/12/2019,East,Office Supplies,Art,477.77,5,0.08,2197.74
31/10/2022,East,Office Supplies,Labels,763.84,6,0.62,1741.56
06/04/2022,West,Furniture,Chairs,771.1,8,0.08,5675.3
02/07/2020,North,Office Supplies,Labels,655.02,7,0.18,3759.81
07/01/2022,East,Office Supplies,Labels,649.34,1,0.08,597.39
13/02/2019,West,Furniture,Bookcases,687.46,1,0.49,350.6
15/04/2021,East,Furniture,Bookcases,461.43,9,0.24,3156.18
09/10/2022,East,Office Supplies,Labels,553.66,8,0.28,3189.08
14/10/2019,South,Electronics,Laptops,588.18,10,0.09,5352.44
07/09/2021,West,Furniture,Tables,606.97,6,0.3,2549.27
29/02/2020,West,Furniture,Chairs,501.88,2,0.27,732.74
12/08/2021,South,Office Supplies,Art,569.58,3,0.19,1384.08
31/05/2019,North,Furniture,Tables,1163.49,8,0.2,7446.34
26/10/2022,South,Office Supplies,Art,477.8,4,0.21,1509.85
06/03/2019,South,Office Supplies,Storage,900.05,9,0.27,5913.33
15/02/2018,West,Office Supplies,Art,827.78,2,0.36,1059.56
05/03/2018,West,Electronics,Phones,811.38,9,0.25,5476.82
06/02/2019,North,Electronics,Accessories,1056.53,1,0.41,623.35
05/11/2019,North,Electronics,Accessories,276.24,5,0.05,1312.14
18/02/2020,East,Electronics,Phones,855.02,9,0.27,5617.48
24/05/2021,North,Furniture,Chairs,759.93,4,0.4,1823.83
25/08/2020,South,Electronics,Phones,1110.44,9,0.18,8195.05
28/03/2021,East,Furniture,Tables,606.73,7,0.12,3737.46
12/10/2022,North,Office Supplies,Storage,627.2,4,0.34,1655.81
07/09/2019,West,Furniture,Tables,601.96,4,0.25,1805.88
17/12/2019,East,Electronics,Accessories,964.64,6,0.26,4283
26/11/2021,South,Office Supplies,Storage,604.12,9,0.21,4295.29
05/01/2020,East,Electronics,Laptops,798.76,10,0.48,4153.55
07/06/2019,East,Furniture,Tables,1138.53,10,0.2,9108.24
12/07/2019,South,Electronics,Phones,946.09,6,0.59,2327.38
25/04/2020,West,Electronics,Phones,1190.65,1,0.29,845.36
04/04/2019,West,Electronics,Phones,1362.49,8,0.38,6757.95
17/10/2022,West,Electronics,Laptops,452.06,6,0.19,2197.01
10/06/2018,East,Office Supplies,Storage,441.82,1,0.25,331.37
07/02/2019,South,Electronics,Laptops,481.46,4,0.23,1482.9
04/03/2019,North,Electronics,Phones,824.8,7,0.49,2944.54
15/10/2021,North,Furniture,Chairs,482.22,8,0.5,1928.88
06/07/2019,East,Furniture,Tables,909.47,8,0.21,5747.85
20/01/2019,East,Office Supplies,Labels,828.62,10,0.2,6628.96
18/01/2019,South,Electronics,Laptops,787.89,6,0.28,3403.68
22/11/2018,North,Furniture,Chairs,952.67,2,0.04,1829.13
24/06/2021,West,Electronics,Phones,812.25,7,0.36,3638.88
01/06/2019,East,Furniture,Bookcases,495.16,7,0.24,2634.25
06/05/2018,East,Office Supplies,Storage,711.96,2,0.31,982.5
20/12/2021,North,Electronics,Laptops,736.9,2,0.27,1075.87
08/03/2022,West,Electronics,Laptops,974.5,7,0.24,5184.34
28/01/2020,South,Electronics,Phones,514.72,9,0.49,2362.56
16/12/2022,North,Office Supplies,Storage,282.13,5,0.04,1354.22
25/04/2022,South,Office Supplies,Storage,969.19,6,0.03,5640.69
22/08/2018,North,Electronics,Laptops,886.74,8,0.32,4823.87
12/05/2022,North,Office Supplies,Storage,320.26,9,0.31,1988.81
25/07/2020,South,Office Supplies,Storage,771.03,4,0.34,2035.52
13/08/2019,South,Furniture,Tables,720.29,5,0.28,2593.04
17/07/2021,West,Furniture,Bookcases,513.64,7,0.1,3235.93
10/12/2019,North,Electronics,Phones,540.32,10,0.41,3187.89
14/10/2020,East,Furniture,Chairs,793.65,8,0.26,4698.41
12/03/2018,East,Furniture,Tables,1270.51,9,0.02,11205.9
30/03/2019,South,Office Supplies,Art,490.32,6,0.39,1794.57
12/11/2020,East,Furniture,Bookcases,642.16,7,0.19,3641.05
30/08/2021,West,Electronics,Phones,992.98,3,0.4,1787.36
17/10/2021,South,Office Supplies,Labels,758.16,2,0.04,1455.67
21/06/2021,South,Electronics,Phones,650.69,1,0.37,409.93
12/07/2022,South,Electronics,Accessories,345.55,8,0.19,2239.16
20/06/2020,East,Electronics,Accessories,1082.22,10,0.22,8441.32
04/02/2022,South,Furniture,Chairs,748.97,7,0.42,3040.82
01/07/2018,East,Office Supplies,Labels,1181.38,5,0.14,5079.93
10/02/2019,North,Furniture,Chairs,422.68,8,0.1,3043.3
20/10/2022,North,Electronics,Phones,838.36,2,0.29,1190.47
04/03/2020,West,Office Supplies,Art,470.7,6,0.23,2174.63
06/09/2018,East,Office Supplies,Art,908.55,8,0.37,4579.09
27/04/2022,North,Furniture,Chairs,805.97,1,0.07,749.55
19/10/2019,South,Furniture,Chairs,610.59,9,0.24,4176.44
15/12/2019,North,Furniture,Tables,696.38,9,0.19,5076.61
13/04/2021,East,Electronics,Laptops,758.94,4,0.14,2610.75
18/08/2022,East,Office Supplies,Art,641.07,9,0.53,2711.73
29/10/2020,South,Office Supplies,Art,619.28,6,0.04,3567.05
16/04/2022,West,Furniture,Chairs,776.14,6,0.58,1955.87
23/11/2020,South,Furniture,Chairs,670.95,4,0.42,1556.6
18/07/2021,North,Electronics,Phones,406.71,3,0.3,854.09
23/12/2019,East,Office Supplies,Labels,361.16,9,0.37,2047.78
01/06/2021,East,Furniture,Chairs,1192.69,6,0.28,5152.42
31/07/2018,South,Office Supplies,Storage,488.8,5,0.54,1124.24
17/09/2020,East,Furniture,Chairs,522.01,4,0.2,1670.43
25/02/2022,East,Office Supplies,Labels,742.12,1,0.08,682.75
27/05/2020,West,Furniture,Bookcases,643.37,5,0.49,1640.59
04/11/2018,North,Electronics,Phones,995.91,6,0.3,4182.82
23/01/2018,South,Electronics,Laptops,899.65,3,0.11,2402.07
07/08/2018,South,Electronics,Laptops,544.63,4,0.62,827.84
20/03/2021,West,Furniture,Chairs,881.5,3,0.56,1163.58
13/08/2021,East,Office Supplies,Storage,677.83,7,0.13,4127.98
08/11/2018,North,Electronics,Phones,1084.71,1,0.21,856.92
14/06/2022,North,Office Supplies,Art,868.96,2,0.1,1564.13
14/06/2019,South,Furniture,Bookcases,758.7,2,0.39,925.61
29/08/2022,South,Electronics,Laptops,604.68,8,0.38,2999.21
27/05/2019,North,Office Supplies,Storage,865.33,2,0.2,1384.53
02/07/2018,South,Electronics,Laptops,734.2,10,0.08,6754.64
24/02/2020,North,Furniture,Tables,348.66,7,0.33,1635.22
19/08/2018,North,Furniture,Tables,867.93,8,0.44,3888.33
12/10/2019,East,Furniture,Bookcases,555.82,3,0.02,1634.11
16/04/2022,South,Furniture,Chairs,382.29,7,0.08,2461.95
09/06/2019,West,Electronics,Laptops,1068.46,8,0.03,8291.25
27/08/2022,West,Furniture,Chairs,574.76,3,0.19,1396.67
05/01/2018,South,Furniture,Tables,547.05,5,0.15,2324.96
22/08/2018,West,Electronics,Phones,641.7,1,0.14,551.86
09/08/2019,West,Office Supplies,Labels,199.69,10,0.3,1397.83
06/03/2019,North,Office Supplies,Labels,1147.31,6,0.53,3235.41
15/01/2019,East,Furniture,Chairs,663.13,2,0.23,1021.22
31/07/2020,West,Furniture,Tables,690.84,2,0.34,911.91
28/03/2021,East,Office Supplies,Labels,956.81,9,0.13,7491.82
21/03/2018,West,Furniture,Chairs,737.99,2,0.02,1446.46
28/11/2022,South,Office Supplies,Storage,579.96,3,0.38,1078.73
28/09/2022,East,Office Supplies,Storage,607.12,4,0.4,1457.09
19/06/2019,North,Office Supplies,Art,661.75,7,0.05,4400.64
14/11/2022,South,Furniture,Bookcases,432.32,6,0.36,1660.11
23/08/2018,North,Electronics,Accessories,357.22,7,0.4,1500.32
11/01/2020,North,Electronics,Phones,177.95,9,0.19,1297.26
12/11/2019,North,Office Supplies,Art,683.87,10,0.08,6291.6
03/02/2018,West,Electronics,Accessories,697.2,1,0.06,655.37
18/12/2021,North,Furniture,Chairs,704.4,1,0.14,605.78
15/08/2022,West,Office Supplies,Labels,573.74,3,0.2,1376.98
08/01/2020,East,Furniture,Bookcases,505.71,1,0.49,257.91
28/12/2020,North,Electronics,Phones,395.35,8,0.29,2245.59
09/03/2019,North,Office Supplies,Labels,435.92,6,0.1,2353.97
12/07/2022,North,Electronics,Accessories,223.95,1,0.4,134.37
19/01/2019,North,Furniture,Bookcases,999.92,9,0.67,2969.76
22/09/2022,North,Office Supplies,Art,1262.73,7,0.11,7866.81
30/01/2020,West,Furniture,Chairs,632.28,6,0.56,1669.22
24/09/2018,East,Furniture,Bookcases,1118.24,5,0.27,4081.58
28/01/2018,North,Electronics,Phones,469.59,8,0.32,2554.57
21/04/2020,East,Furniture,Bookcases,927.46,9,0.53,3923.16
14/05/2022,North,Office Supplies,Art,677.54,9,0.48,3170.89
23/10/2020,East,Electronics,Laptops,1325.33,9,0.29,8468.86
09/05/2022,North,Electronics,Phones,646.81,3,0.28,1397.11
14/06/2018,South,Electronics,Phones,818.13,5,0.32,2781.64
03/01/2019,South,Furniture,Chairs,682.89,7,0.39,2915.94
21/09/2022,East,Electronics,Accessories,486.52,8,0.21,3074.81
09/02/2021,West,Furniture,Tables,481.3,4,0.26,1424.65
14/03/2020,South,Furniture,Chairs,640.33,3,0.19,1556
28/04/2021,South,Furniture,Tables,773.52,2,0.55,696.17
01/06/2021,North,Office Supplies,Storage,773.91,7,0.46,2925.38
06/03/2020,North,Furniture,Tables,1312.28,3,0.44,2204.63
02/11/2018,West,Furniture,Bookcases,657.64,6,0.45,2170.21
31/03/2020,North,Office Supplies,Labels,434.2,9,0.39,2383.76
17/12/2022,West,Electronics,Accessories,608.04,10,0.09,5533.16
28/01/2021,East,Furniture,Bookcases,670.94,4,0.22,2093.33
08/07/2019,South,Furniture,Bookcases,1072.76,7,0.26,5556.9
11/03/2019,South,Furniture,Bookcases,972.17,10,0.17,8069.01
10/04/2021,South,Office Supplies,Art,563.07,9,0.32,3445.99
25/12/2018,North,Office Supplies,Storage,714.12,9,0.1,5784.37
07/01/2018,South,Office Supplies,Storage,480.05,5,0.34,1584.16
20/12/2022,West,Furniture,Chairs,990.96,5,0.21,3914.29
19/12/2021,East,Furniture,Chairs,441.53,5,0.3,1545.35
19/12/2021,West,Electronics,Phones,769.2,10,0.32,5230.56
26/02/2018,West,Office Supplies,Art,685.14,1,0.14,589.22
17/02/2020,East,Electronics,Laptops,891.45,3,0.11,2380.17
21/08/2022,South,Furniture,Bookcases,519.72,7,0.5,1819.02
15/03/2020,South,Electronics,Phones,1305.15,7,0.6,3654.42
06/08/2022,North,Office Supplies,Art,655.43,6,0.13,3421.34
27/09/2018,South,Furniture,Bookcases,744.59,4,0.31,2055.07
18/01/2021,South,Electronics,Accessories,432.44,10,0.43,2464.91
09/06/2020,West,Office Supplies,Art,403.21,7,0.5,1411.23
06/08/2018,South,Office Supplies,Storage,641.45,3,0.17,1597.21
27/11/2022,North,Electronics,Accessories,775.3,5,0.11,3450.09
07/08/2022,East,Electronics,Phones,522.84,7,0.11,3257.29
15/09/2018,West,Office Supplies,Labels,523.64,2,0.45,576
03/02/2018,North,Furniture,Bookcases,759.8,2,0.23,1170.09
23/11/2020,North,Furniture,Chairs,614.34,7,0.29,3053.27
25/05/2020,South,Furniture,Chairs,975.47,8,0.41,4604.22
01/10/2020,North,Office Supplies,Storage,584.14,1,0.53,274.55
12/11/2022,East,Office Supplies,Storage,504.72,10,0.46,2725.49
