SaleDate,StoreID,ProductID,UnitsSold,Revenue
10/03/2019,1003,2010,8,43.78
03/07/2018,1001,2007,7,43.55
13/02/2019,1004,2020,3,21.52
25/01/2018,1003,2017,6,48.73
10/05/2022,1002,2004,7,70.91
10/12/2019,1005,2005,7,17.96
19/03/2020,1005,2016,4,33.81
04/12/2021,1004,2019,6,45.09
23/02/2020,1005,2018,6,30.48
07/02/2022,1004,2015,3,31.73
24/03/2022,1003,2003,9,37.22
24/02/2022,1002,2001,1,4.61
07/08/2022,1005,2015,10,58.47
20/11/2020,1003,2005,3,9.19
05/10/2018,1002,2016,5,46.63
06/08/2018,1005,2014,9,113.4
31/03/2022,1002,2019,9,93.29
14/09/2019,1002,2018,6,65.27
13/04/2019,1003,2010,9,48.76
10/02/2020,1005,2020,9,43.98
03/05/2020,1003,2020,1,3.22
27/07/2018,1005,2005,7,65.14
18/01/2018,1005,2008,7,58.53
04/04/2019,1001,2001,6,42.92
12/06/2019,1002,2006,9,16.42
15/08/2019,1003,2001,9,49.64
13/11/2021,1001,2008,9,47.13
25/02/2018,1005,2003,2,28.68
07/09/2021,1002,2006,6,41.34
12/11/2022,1003,2001,6,27.56
08/09/2020,1002,2020,1,6.63
23/05/2020,1003,2003,10,72.97
24/09/2018,1002,2017,2,24.52
22/10/2018,1002,2014,3,16.15
27/02/2020,1003,2009,6,35.34
05/07/2021,1001,2013,2,18.54
05/06/2022,1001,2006,2,5.41
30/11/2020,1002,2009,10,56.07
21/01/2021,1002,2010,4,37.19
12/12/2019,1001,2001,3,16.59
13/05/2022,1005,2001,10,93.25
10/03/2022,1005,2008,7,42.27
27/02/2019,1004,2006,8,48.11
03/09/2020,1001,2015,7,49.58
04/10/2020,1004,2002,1,11.71
02/09/2019,1002,2003,7,67.86
20/12/2022,1003,2005,6,63.23
15/02/2021,1002,2006,6,30.05
03/11/2019,1001,2012,4,42.13
04/05/2020,1001,2012,2,9.73
02/01/2019,1001,2003,8,89.31
26/01/2019,1005,2010,2,16.06
26/07/2022,1004,2017,6,44.4
18/09/2018,1005,2015,9,34.57
07/05/2020,1001,2018,4,13.67
15/09/2020,1004,2013,9,80.05
08/12/2018,1004,2020,4,29.07
22/07/2019,1001,2003,6,38.14
03/08/2020,1005,2006,6,51.92
22/10/2021,1003,2015,10,85.7
05/05/2022,1003,2015,5,46.14
17/01/2020,1005,2018,1,12.49
08/07/2018,1002,2009,8,81.1
13/03/2020,1001,2016,4,27.36
18/11/2020,1005,2014,9,86.47
03/10/2022,1005,2020,3,23.28
21/10/2022,1003,2013,2,11.65
10/10/2019,1001,2007,4,20.86
27/11/2020,1004,2009,7,26.92
04/06/2021,1002,2006,9,32.64
24/08/2018,1005,2004,9,56.17
04/08/2019,1004,2010,3,38.79
24/01/2020,1001,2004,8,23.4
11/03/2022,1005,2019,7,61.56
07/11/2019,1003,2020,3,8.52
12/03/2018,1004,2007,4,26.76
14/02/2019,1002,2014,1,11.38
29/06/2021,1001,2009,8,48.23
14/12/2020,1001,2014,5,37.67
19/12/2018,1004,2014,9,56.78
27/05/2020,1003,2020,1,8.47
12/05/2021,1001,2001,3,33.58
25/12/2022,1002,2002,3,13.42
07/07/2018,1001,2018,2,15.81
18/06/2018,1001,2010,8,79.67
23/11/2018,1002,2015,8,32.85
24/05/2020,1005,2005,4,19.15
22/08/2018,1002,2015,5,34.05
29/02/2020,1002,2017,1,8.56
26/10/2019,1003,2016,2,17.32
01/01/2020,1004,2012,3,25.51
19/12/2018,1004,2019,4,22.4
05/10/2019,1002,2012,8,52.74
16/09/2018,1001,2012,6,43.19
07/12/2019,1002,2010,4,22.8
14/08/2019,1002,2009,5,35.84
14/04/2020,1001,2020,3,24.67
19/07/2019,1003,2020,2,15.95
29/03/2019,1001,2002,2,14.55
17/07/2018,1001,2010,5,36.21
16/12/2021,1003,2007,2,20.21
06/04/2022,1005,2009,1,6.35
08/12/2022,1003,2018,9,36.88
04/06/2019,1003,2019,9,47.85
20/06/2018,1005,2007,2,13.26
04/09/2021,1003,2010,7,43.95
17/03/2020,1005,2008,6,61.55
08/03/2022,1005,2015,5,42.61
08/08/2021,1003,2016,2,13.01
01/08/2019,1004,2015,4,27.18
03/02/2019,1003,2019,8,46.99
30/01/2018,1005,2007,7,55.74
16/05/2020,1005,2020,6,77.07
18/09/2018,1004,2016,3,9.09
21/06/2019,1005,2019,9,48.29
27/05/2020,1001,2010,10,43.12
24/07/2019,1003,2005,9,52.97
30/09/2018,1001,2008,5,26.46
29/11/2020,1003,2016,5,33.83
04/05/2019,1003,2011,7,44.25
28/02/2022,1003,2020,1,6.38
07/07/2021,1005,2017,8,41.24
19/10/2021,1003,2017,8,34.56
08/12/2018,1001,2001,6,35.87
10/08/2019,1001,2003,8,96.63
12/06/2022,1002,2004,8,16.04
17/07/2021,1004,2020,2,19.35
29/11/2018,1003,2008,6,62.01
18/02/2020,1002,2017,7,36.48
01/12/2021,1002,2015,3,29.44
27/09/2021,1004,2020,3,15.16
11/07/2019,1004,2016,6,17.67
09/10/2020,1005,2007,4,20.1
28/08/2020,1002,2015,3,29.13
16/06/2022,1005,2011,8,63.59
24/11/2019,1002,2001,9,58.76
24/11/2019,1005,2011,6,25.5
26/12/2019,1002,2016,6,60.5
16/01/2022,1004,2014,6,28.4
28/04/2022,1004,2001,3,13.68
22/03/2019,1003,2010,7,30.93
18/05/2022,1004,2004,6,38.75
04/04/2020,1002,2011,8,27.94
31/08/2018,1005,2011,7,30.49
16/10/2018,1003,2014,4,59.54
26/04/2019,1002,2008,9,32.93
13/11/2019,1005,2010,7,31.5
30/07/2019,1001,2014,10,79.61
31/07/2019,1005,2008,9,66.52
22/08/2019,1001,2017,8,43.05
12/02/2022,1003,2009,10,35.61
16/01/2021,1004,2010,5,66.36
19/01/2021,1002,2012,10,125.27
16/04/2019,1005,2005,4,19.03
06/01/2020,1001,2003,6,40.78
19/03/2021,1002,2004,6,61.58
06/01/2022,1002,2007,10,111.23
29/01/2019,1004,2016,4,29.84
27/12/2021,1003,2020,4,33.78
05/10/2020,1001,2008,7,54.52
23/05/2021,1003,2005,3,13.61
08/05/2019,1004,2017,1,6.91
04/08/2020,1002,2005,5,28.57
15/01/2019,1005,2019,6,41.55
27/07/2022,1002,2009,7,59.26
02/01/2022,1004,2001,7,61.53
06/04/2020,1003,2015,7,40.94
10/08/2018,1001,2009,1,5.75
08/12/2021,1001,2002,2,6.62
22/10/2018,1004,2007,2,10.92
17/08/2018,1001,2020,1,8.81
03/07/2021,1001,2001,1,3.89
01/10/2022,1005,2019,1,9.56
21/12/2020,1002,2003,10,44.7
09/11/2020,1003,2014,7,44.84
13/11/2020,1005,2017,8,60.31
13/09/2021,1003,2003,1,3.04
12/10/2022,1002,2009,6,36.27
24/11/2018,1001,2017,3,18.83
17/05/2022,1002,2007,6,26.81
26/07/2022,1001,2007,7,35.36
23/09/2021,1002,2018,1,9.35
30/01/2018,1005,2003,3,17.16
23/10/2021,1002,2001,2,17.16
28/02/2019,1001,2019,9,71.27
08/12/2020,1003,2017,5,34.41
13/01/2020,1004,2013,10,54.89
05/01/2021,1002,2005,9,42.41
19/01/2019,1001,2013,9,47.95
07/03/2021,1002,2016,8,38.96
08/05/2022,1004,2013,2,10.28
29/10/2018,1003,2005,5,11.4
26/12/2021,1001,2015,1,4.32
04/02/2020,1005,2013,7,44.5
26/11/2022,1001,2007,10,64.36
21/05/2021,1003,2011,4,24.75
17/04/2019,1005,2018,9,63.91
01/04/2022,1003,2009,6,17.65
01/01/2021,1003,2016,10,57.98
14/04/2021,1004,2017,5,29.44
09/05/2021,1002,2001,6,47.2
07/11/2019,1003,2010,4,15.46
31/05/2022,1002,2020,2,21.41
03/04/2019,1004,2008,10,77.53
15/03/2021,1005,2007,4,24.35
25/05/2021,1001,2005,3,17.99
30/09/2020,1005,2020,8,49.72
07/10/2018,1005,2017,7,56.74
14/05/2021,1004,2015,9,76.62
01/05/2022,1003,2018,2,13.65
19/11/2019,1003,2017,10,84.91
03/04/2020,1002,2007,8,73.54
22/11/2022,1004,2006,10,58.17
22/02/2020,1005,2014,10,33.9
29/06/2019,1003,2018,5,41.98
22/11/2022,1002,2010,5,38.57
12/11/2021,1004,2001,2,22.03
15/12/2019,1001,2018,1,4.64
17/08/2020,1002,2020,3,19.54
01/10/2018,1004,2001,2,5.47
24/12/2021,1004,2015,3,21.61
09/01/2018,1003,2015,10,41.75
07/02/2019,1005,2010,8,64.75
14/12/2022,1003,2020,6,46.32
06/06/2018,1001,2006,3,28.3
17/01/2021,1002,2010,7,61.04
08/07/2022,1003,2017,7,66.15
21/06/2021,1005,2007,5,30.38
16/08/2018,1001,2017,6,37.04
23/07/2019,1004,2007,7,55.18
03/01/2022,1004,2009,9,21
06/10/2021,1003,2016,1,6.95
18/02/2019,1005,2003,7,71.83
18/09/2022,1003,2013,1,7.63
27/02/2020,1003,2012,5,35.19
20/05/2020,1002,2010,4,32.74
09/08/2022,1005,2011,9,44.79
06/12/2020,1001,2002,7,49.67
14/10/2019,1002,2015,2,9.41
21/02/2021,1001,2016,5,32.9
17/04/2022,1004,2017,3,27.75
14/06/2020,1005,2006,8,50.63
24/05/2022,1004,2016,1,6.8
15/02/2020,1005,2001,1,3.13
02/07/2022,1003,2006,2,13.67
16/07/2020,1003,2009,10,36.91
16/06/2021,1002,2005,10,80.39
25/10/2018,1005,2020,5,56.32
21/06/2022,1001,2004,10,48.66
19/10/2022,1004,2014,3,18.79
10/02/2018,1002,2007,3,15.87
28/05/2019,1004,2017,2,10.53
11/09/2020,1005,2002,3,26.28
25/12/2020,1004,2008,8,38.56
08/10/2019,1002,2015,3,27.96
12/10/2022,1005,2016,8,71.85
06/05/2021,1003,2017,8,47.19
26/12/2019,1005,2010,8,51.06
07/11/2018,1002,2003,1,7.71
31/01/2019,1001,2017,8,63.82
22/07/2019,1003,2012,7,39.09
19/01/2020,1003,2014,5,49.8
08/01/2018,1002,2015,7,67.69
26/12/2018,1003,2009,8,64.39
28/09/2019,1005,2018,9,49.28
21/01/2019,1005,2011,4,50.38
26/03/2022,1005,2018,6,44.05
24/10/2021,1004,2016,10,63.22
08/03/2020,1001,2005,7,58.94
18/02/2018,1005,2013,2,20.37
19/09/2021,1001,2009,6,34.84
29/08/2019,1003,2009,5,15.36
29/09/2019,1005,2005,3,10.01
30/09/2018,1003,2003,7,25.05
30/08/2022,1003,2004,2,10.4
22/06/2018,1004,2006,9,67.11
05/08/2020,1003,2014,1,8.18
06/04/2018,1002,2010,7,46.21
17/10/2020,1003,2013,2,17.13
04/05/2018,1001,2001,1,10.33
16/03/2018,1004,2011,6,22.49
14/07/2019,1001,2011,4,19.35
17/04/2022,1002,2011,9,61.79
18/12/2022,1005,2010,10,102.03
26/03/2021,1005,2002,5,35.38
17/09/2022,1003,2010,7,62.46
20/04/2020,1002,2015,2,11.48
28/09/2018,1003,2008,10,17.53
07/04/2018,1003,2014,1,6.14
02/02/2020,1001,2018,10,45.02
11/04/2019,1001,2011,5,20.69
14/12/2019,1005,2020,2,7.07
30/10/2018,1005,2009,2,4.37
07/07/2021,1002,2019,9,71.5
29/04/2021,1005,2006,7,17.17
14/08/2019,1004,2004,9,48.15
16/04/2019,1001,2019,1,6.86
24/09/2021,1003,2004,4,55.43
23/07/2019,1004,2017,9,42.75
26/07/2018,1003,2016,3,6.95
23/05/2020,1001,2006,8,127.56
08/06/2019,1002,2009,10,64.35
06/02/2018,1003,2010,3,11.87
09/07/2018,1001,2013,6,64.66
02/07/2022,1005,2018,3,29.31
18/11/2021,1001,2009,8,71.31
22/08/2020,1003,2017,1,6.59
15/03/2021,1003,2001,4,23.81
23/02/2019,1003,2004,4,21.95
28/10/2018,1002,2011,1,4.48
05/10/2018,1002,2001,9,76.06
25/06/2021,1001,2002,7,36.06
11/08/2019,1003,2010,5,38.15
12/07/2019,1005,2013,5,39.28
11/10/2022,1003,2001,2,20.72
08/07/2019,1004,2018,4,27.31
05/07/2022,1003,2003,10,41.09
23/03/2020,1002,2015,10,45.5
24/09/2019,1004,2012,6,68.2
18/02/2020,1001,2002,6,28.24
17/09/2022,1002,2006,10,46.79
04/09/2021,1001,2013,2,15.57
27/11/2019,1004,2002,5,47.33
19/01/2018,1004,2004,9,70.45
20/03/2022,1002,2001,8,67.5
25/12/2021,1005,2019,1,15.91
09/02/2021,1004,2001,1,4.37
24/06/2022,1005,2004,6,40.29
29/01/2019,1002,2013,3,5.35
16/09/2020,1005,2007,4,15.2
24/01/2020,1001,2016,8,81.37
23/08/2021,1001,2004,2,6.26
21/10/2018,1003,2005,1,9.17
10/10/2022,1002,2006,3,15.5
17/11/2020,1001,2020,7,43.15
31/10/2022,1002,2018,8,83.16
03/02/2019,1001,2006,6,38.53
01/06/2019,1005,2001,3,9.56
04/05/2020,1001,2013,8,83.76
25/05/2018,1003,2016,5,68.63
07/01/2022,1004,2008,4,34.67
20/12/2018,1001,2007,8,43.22
19/12/2022,1001,2004,6,20.17
22/09/2021,1002,2013,7,35.87
10/02/2021,1002,2009,5,21.18
18/12/2022,1004,2001,4,8.71
10/04/2020,1003,2017,4,16.03
16/10/2018,1001,2008,8,64.64
22/10/2019,1004,2002,6,25.46
20/07/2019,1005,2002,3,21.41
12/07/2020,1002,2001,10,33.87
24/08/2022,1005,2004,7,83.02
24/06/2019,1005,2006,7,70.48
09/11/2021,1004,2014,7,25.99
15/10/2021,1002,2007,9,38.6
22/06/2018,1001,2006,8,44.32
16/06/2018,1002,2020,3,11.22
09/05/2020,1001,2011,3,21.95
17/02/2020,1002,2012,7,37.35
13/10/2019,1001,2008,1,5.13
19/01/2021,1001,2003,4,23.35
18/01/2021,1001,2020,10,88.28
26/05/2018,1001,2012,1,8.63
12/02/2018,1004,2005,3,11.48
06/02/2021,1001,2011,4,38.19
19/11/2018,1001,2014,9,32.69
26/02/2021,1002,2019,10,71.4
25/08/2018,1002,2007,9,62
28/01/2018,1001,2015,3,12.34
08/11/2018,1002,2018,8,103.03
18/08/2022,1005,2018,9,107.89
24/07/2020,1001,2016,1,18.94
13/12/2019,1004,2017,7,53.97
12/03/2019,1005,2006,8,52.37
29/04/2021,1002,2020,5,36.24
16/06/2022,1004,2007,5,39.27
13/11/2021,1004,2011,8,64.78
25/05/2018,1001,2018,7,65.77
22/05/2018,1002,2018,3,17.54
25/03/2018,1003,2005,2,6.38
17/05/2020,1001,2017,8,70.75
15/12/2018,1003,2005,3,12.5
22/07/2020,1004,2011,10,59.3
17/04/2019,1004,2002,6,47.17
01/09/2018,1002,2010,2,10.51
20/10/2018,1004,2001,4,16.91
20/02/2019,1004,2020,3,22.44
15/11/2019,1005,2001,8,81.36
29/09/2020,1002,2004,8,66.97
03/06/2021,1001,2007,10,45.11
23/08/2021,1003,2003,3,15.52
31/10/2018,1003,2004,7,34.58
08/07/2018,1004,2012,6,34.31
30/08/2020,1004,2011,3,25.94
06/12/2022,1002,2015,7,59.96
09/01/2021,1004,2018,4,18.26
20/04/2021,1002,2003,1,5.84
21/06/2022,1003,2016,9,72.23
09/01/2021,1004,2002,2,13.12
08/09/2021,1002,2008,7,66.2
02/05/2018,1003,2017,4,29.88
16/02/2022,1001,2019,6,46.52
17/08/2018,1004,2007,9,81.21
16/06/2021,1005,2011,1,3.44
18/02/2019,1003,2010,4,23.75
25/02/2019,1005,2009,2,7.24
10/05/2019,1002,2007,6,50.58
30/12/2018,1004,2004,3,33.63
13/05/2022,1001,2015,10,51.69
19/02/2019,1004,2004,7,27.15
15/02/2022,1003,2002,6,18.65
17/07/2021,1005,2015,2,9.23
13/06/2020,1003,2004,9,98.61
02/10/2020,1004,2005,5,17.96
06/08/2019,1002,2020,10,71.23
15/09/2020,1001,2008,3,27.48
25/12/2021,1004,2017,6,50.98
22/05/2019,1005,2013,8,66.5
08/05/2019,1001,2001,9,49.11
18/08/2019,1004,2010,3,16.84
15/03/2019,1005,2015,2,14.43
19/07/2020,1002,2006,3,8.62
19/09/2022,1003,2010,6,71.06
22/12/2019,1004,2017,3,13.95
14/03/2019,1002,2015,1,7.36
07/05/2022,1003,2013,9,51.79
02/11/2020,1002,2002,2,14.94
31/05/2018,1001,2008,7,72.48
09/09/2019,1002,2018,1,15.49
07/07/2021,1003,2002,2,7
16/09/2018,1001,2009,1,7.58
05/11/2021,1003,2014,6,34.73
19/04/2019,1004,2014,6,44.94
17/07/2020,1002,2019,4,28.21
14/08/2019,1004,2007,5,31.31
16/09/2018,1002,2019,7,50.78
16/04/2018,1001,2011,1,6.51
23/11/2022,1004,2015,6,107.14
24/02/2018,1004,2018,8,59.53
03/03/2019,1001,2018,8,49.85
18/03/2020,1002,2002,2,14.28
09/03/2018,1001,2016,9,70.01
28/08/2019,1003,2008,9,51.99
07/03/2019,1005,2014,5,40.91
09/10/2018,1002,2003,10,95.23
10/03/2018,1004,2008,10,95.86
09/12/2021,1002,2020,3,12.44
29/11/2022,1002,2017,8,17.29
31/05/2019,1004,2006,3,16.5
31/07/2020,1001,2008,5,38.78
23/02/2022,1005,2015,1,9.75
06/05/2019,1002,2006,4,22.77
12/01/2020,1001,2017,2,16.94
29/03/2020,1002,2001,6,8.54
28/12/2022,1001,2002,1,8.96
27/12/2019,1005,2006,1,11.03
31/08/2022,1003,2007,2,24.62
15/02/2021,1001,2011,9,85.83
08/08/2020,1005,2010,8,36.89
16/08/2020,1002,2004,7,43.51
24/11/2022,1004,2006,3,19.96
11/05/2018,1003,2016,6,45.54
03/09/2019,1003,2011,2,21.47
25/03/2022,1005,2010,3,20.64
01/09/2018,1002,2013,9,57.02
16/01/2021,1001,2012,3,35.41
12/04/2018,1004,2009,5,38.65
11/06/2022,1003,2005,8,43.1
04/07/2022,1001,2015,7,79.31
24/09/2022,1002,2013,2,15.52
09/02/2020,1005,2013,7,71.63
04/09/2018,1002,2013,10,94.68
21/10/2021,1002,2011,3,18.02
15/07/2022,1001,2017,3,35
08/07/2018,1002,2012,7,75.36
05/09/2021,1005,2016,8,31.95
28/06/2022,1001,2008,2,7.92
04/02/2018,1003,2001,3,26.42
08/12/2021,1002,2020,4,29.6
24/06/2022,1005,2011,4,37.33
11/06/2019,1002,2006,1,11.04
11/06/2022,1005,2015,5,25.77
05/12/2022,1005,2012,5,29.5
05/10/2019,1001,2015,8,63.1
19/08/2020,1005,2008,6,43.11
31/10/2022,1001,2016,6,40.64
01/05/2019,1002,2012,7,41.33
18/09/2021,1001,2005,4,20.11
04/02/2018,1003,2013,10,56.33
16/04/2019,1004,2005,10,75.97
23/06/2018,1005,2015,5,42.94
21/10/2021,1002,2004,1,10.02
08/02/2022,1005,2007,4,36.22
13/12/2019,1003,2020,3,17.42
04/07/2020,1005,2014,5,35.6
20/09/2019,1001,2004,6,46.56
06/07/2022,1002,2020,5,36.2
28/04/2020,1002,2020,2,18.28
06/10/2018,1004,2002,5,42.51
08/09/2019,1001,2006,8,109.81
27/06/2018,1002,2017,3,29.12
20/12/2021,1002,2014,9,91.97
17/06/2020,1004,2013,7,57.36
15/09/2018,1001,2020,8,73.1
21/07/2022,1001,2007,1,5.29
27/05/2018,1001,2003,1,3.92
04/06/2020,1005,2019,3,14.48
24/06/2022,1005,2002,10,49.37
13/02/2021,1003,2005,8,83.25
05/02/2020,1002,2020,7,37.21
27/08/2021,1002,2006,2,11.95
08/08/2020,1003,2011,10,86.54
30/07/2019,1002,2002,1,10.75
25/01/2022,1001,2017,8,80.78
12/09/2018,1004,2013,10,115.14
20/04/2022,1002,2015,1,7.98
10/07/2019,1001,2012,4,19
20/01/2021,1003,2013,1,3.67
10/09/2018,1004,2011,8,76.29
04/02/2018,1002,2005,3,19.83
06/03/2019,1002,2016,5,28.02
23/10/2022,1001,2005,1,9.46
17/02/2021,1004,2010,8,31.25
10/12/2018,1001,2004,8,24.65
26/03/2020,1002,2019,7,61.91
07/11/2021,1005,2006,6,38.9
04/06/2021,1003,2011,10,57.41
04/10/2019,1005,2015,2,11.14
23/05/2019,1001,2011,4,38.51
06/03/2018,1001,2010,4,13.57
29/10/2019,1003,2013,6,21.39
27/09/2020,1004,2010,6,80.13
11/08/2019,1003,2016,2,22.6
19/06/2022,1005,2009,3,17.52
24/11/2022,1004,2019,1,6.03
23/06/2018,1001,2017,6,31.71
21/11/2018,1003,2009,8,54.93
21/01/2018,1002,2016,2,23.26
02/04/2019,1001,2009,5,46.17
07/02/2019,1003,2002,8,88.64
02/05/2018,1004,2001,2,11.82
23/01/2019,1003,2006,9,112.18
19/02/2019,1003,2013,7,48.98
26/05/2022,1001,2018,9,72.11
20/10/2019,1002,2001,2,8.6
23/03/2022,1001,2012,6,55.46
11/03/2019,1003,2006,7,38.35
08/08/2020,1005,2018,1,5.89
06/10/2022,1005,2011,2,6.41
25/11/2021,1002,2013,1,8.8
05/08/2020,1001,2013,7,31.37
14/07/2020,1004,2005,8,71.28
19/11/2018,1001,2017,8,56.55
01/04/2021,1004,2003,6,30.94
06/09/2020,1001,2019,1,8.06
15/12/2020,1003,2019,1,7.57
04/01/2022,1001,2014,3,21.12
13/07/2021,1004,2012,7,77
28/05/2021,1004,2001,5,14.74
31/07/2022,1001,2018,9,45.98
25/07/2022,1002,2012,3,12.04
27/02/2018,1002,2011,10,49.88
29/01/2022,1004,2009,2,6.78
27/02/2021,1001,2007,10,81.98
01/11/2019,1003,2010,2,14.16
12/06/2020,1004,2002,1,3.4
30/09/2020,1005,2019,8,73.21
10/01/2022,1002,2019,1,8.79
30/09/2018,1003,2011,10,78.1
13/10/2021,1003,2010,7,27.27
09/10/2020,1004,2010,3,29.38
19/02/2019,1005,2002,1,5.19
27/12/2022,1004,2010,2,14.83
15/09/2022,1005,2009,4,33.07
04/02/2022,1002,2009,8,50.64
26/09/2020,1002,2016,7,29.56
25/01/2021,1002,2005,4,30.91
18/03/2020,1002,2007,4,38.8
10/05/2018,1005,2013,6,36.98
05/04/2019,1002,2001,7,18.02
16/05/2022,1004,2002,4,26.79
08/02/2019,1002,2013,6,42.74
23/09/2020,1001,2019,9,62.79
12/07/2018,1003,2015,7,27.18
13/06/2020,1004,2012,6,16.87
14/09/2022,1003,2019,1,5.87
11/02/2018,1003,2020,1,6.26
06/11/2021,1002,2009,7,22.2
