HireDate,TerminationDate,JobTitle,Department,Salary,Gender
21/03/2022,11/11/2022,Designer,Human Resources,55345.23,Male
27/06/2019,05/09/2020,Marketing Manager,Engineering,73983.56,Male
12/02/2019,23/10/2021,Sales Representative,Sales,79148.66,Female
27/03/2022,04/08/2022,Designer,Sales,50138.42,Female
07/04/2018,11/01/2022,Product Manager,Engineering,78063.67,Female
09/11/2022,02/12/2022,Product Manager,Marketing,67477.71,Female
01/09/2021,14/10/2021,Human Resources,Design,40361.21,Female
08/10/2022,20/11/2022,Software Engineer,Human Resources,56781.88,Male
02/12/2018,09/07/2019,Marketing Manager,Engineering,59467.49,Female
06/08/2022,27/10/2022,Product Manager,Marketing,77234.09,Female
05/11/2020,20/04/2022,Marketing Manager,Sales,74974.5,Female
29/11/2018,07/05/2021,Designer,Data Science,113747.88,Male
05/09/2018,17/06/2022,Software Engineer,Marketing,37566.64,Male
05/06/2018,12/09/2019,Data Scientist,Marketing,69512.83,Male
24/07/2022,19/11/2022,Product Manager,Engineering,62214.88,Female
12/06/2019,05/01/2021,Product Manager,Sales,84620.73,Female
27/10/2020,12/02/2022,Designer,Human Resources,70498.24,Female
16/06/2022,11/12/2022,Software Engineer,Data Science,66745.04,Male
21/03/2020,17/05/2021,Software Engineer,Design,45702.29,Male
27/03/2022,22/07/2022,Marketing Manager,Data Science,86614.13,Male
21/12/2018,24/05/2022,Human Resources,Sales,51578.09,Male
11/01/2020,12/08/2020,Designer,Data Science,30456.3,Female
04/11/2019,31/05/2020,Product Manager,Data Science,84028.01,Male
22/04/2018,16/08/2020,Designer,Human Resources,78995.17,Female
27/02/2022,16/05/2022,Software Engineer,Engineering,68766.9,Female
15/09/2020,02/05/2022,Sales Representative,Design,63241.02,Female
15/04/2022,24/07/2022,Software Engineer,Design,59109.97,Male
31/10/2018,21/02/2022,Sales Representative,Data Science,27991.03,Male
24/12/2019,16/08/2020,Human Resources,Engineering,57180.85,Male
10/12/2018,13/11/2020,Human Resources,Sales,114427.67,Female
20/04/2021,15/07/2021,Software Engineer,Marketing,68416.1,Female
23/10/2020,18/09/2022,Marketing Manager,Sales,51451.14,Female
01/09/2022,20/10/2022,Marketing Manager,Design,73168.88,Male
26/09/2022,26/09/2022,Sales Representative,Data Science,76073.37,Female
26/12/2020,05/07/2021,Sales Representative,Human Resources,63387.82,Male
09/03/2020,04/09/2021,Designer,Data Science,38720.48,Male
24/08/2020,20/02/2021,Software Engineer,Product,90239.13,Female
26/05/2019,25/07/2021,Designer,Product,52273.03,Female
15/10/2018,20/06/2020,Software Engineer,Sales,100025.04,Female
22/06/2022,25/12/2022,Data Scientist,Engineering,76486.06,Female
26/12/2021,28/12/2021,Software Engineer,Sales,60858.25,Male
08/01/2020,17/10/2022,Sales Representative,Engineering,51444.7,Male
28/04/2022,07/05/2022,Product Manager,Marketing,71564.26,Female
06/03/2019,29/04/2019,Human Resources,Design,41953.72,Male
12/08/2018,22/07/2019,Designer,Design,70907.59,Male
24/07/2019,08/10/2021,Data Scientist,Product,99407.34,Female
31/07/2019,10/03/2021,Data Scientist,Engineering,137074.67,Female
16/05/2022,22/10/2022,Software Engineer,Human Resources,48181.69,Male
05/03/2022,04/05/2022,Designer,Sales,62818.02,Male
14/08/2018,17/06/2019,Sales Representative,Product,77041.66,Female
18/08/2020,09/03/2021,Product Manager,Product,54945.01,Female
27/11/2020,16/11/2022,Product Manager,Data Science,43040.58,Male
08/10/2020,30/10/2020,Human Resources,Data Science,83203.1,Female
21/11/2018,08/04/2022,Sales Representative,Data Science,30698.55,Female
21/06/2020,04/05/2021,Product Manager,Product,43216.7,Male
12/12/2022,27/12/2022,Marketing Manager,Product,63456.82,Male
26/01/2021,13/09/2021,Product Manager,Design,45156.23,Male
04/10/2022,16/10/2022,Software Engineer,Data Science,42458.91,Female
11/02/2020,12/01/2022,Human Resources,Marketing,81786.12,Male
11/03/2021,28/10/2021,Software Engineer,Data Science,78848.98,Male
05/11/2019,28/12/2021,Data Scientist,Data Science,93059.83,Female
08/08/2020,09/03/2021,Data Scientist,Marketing,39444.23,Male
04/09/2022,26/11/2022,Product Manager,Data Science,38361.96,Male
25/02/2021,08/10/2021,Human Resources,Marketing,12400.73,Male
21/08/2020,12/06/2022,Designer,Sales,119319.83,Female
16/02/2019,08/03/2019,Human Resources,Human Resources,47394.56,Female
01/06/2019,25/06/2019,Human Resources,Human Resources,85528.71,Female
09/11/2022,19/12/2022,Software Engineer,Engineering,90664.38,Female
14/02/2021,14/06/2022,Sales Representative,Marketing,47362.62,Female
30/07/2021,02/01/2022,Product Manager,Marketing,76929.02,Male
21/03/2020,15/05/2020,Sales Representative,Human Resources,73929.82,Male
07/05/2019,09/06/2021,Marketing Manager,Engineering,78015.37,Male
20/11/2020,15/07/2022,Sales Representative,Product,35159.39,Female
12/08/2022,06/09/2022,Designer,Sales,53792.68,Male
22/11/2019,31/07/2020,Human Resources,Design,53107.04,Male
31/05/2020,19/09/2020,Software Engineer,Sales,87789.32,Female
22/05/2019,05/03/2020,Sales Representative,Marketing,66203.29,Male
21/08/2020,12/11/2020,Human Resources,Marketing,84355.84,Male
28/10/2018,09/06/2020,Product Manager,Human Resources,50490.3,Female
27/11/2020,21/07/2022,Designer,Engineering,47915.89,Female
11/05/2018,18/09/2020,Sales Representative,Sales,71928.55,Male
04/07/2019,12/02/2022,Product Manager,Product,71956.28,Male
10/11/2020,10/01/2022,Product Manager,Data Science,73593.88,Male
22/07/2020,26/09/2020,Human Resources,Sales,49976.64,Female
19/02/2019,12/11/2020,Software Engineer,Design,123756.41,Male
30/08/2021,02/06/2022,Marketing Manager,Human Resources,87624,Female
15/03/2018,05/07/2020,Designer,Human Resources,49019.65,Female
03/07/2021,02/08/2021,Data Scientist,Product,98437.13,Male
15/01/2022,22/02/2022,Sales Representative,Engineering,109236.62,Male
01/11/2020,18/08/2022,Designer,Product,23123.75,Male
01/07/2021,18/09/2021,Marketing Manager,Design,29852.42,Female
14/11/2021,22/12/2021,Software Engineer,Human Resources,37484.49,Male
09/04/2022,16/11/2022,Software Engineer,Marketing,50623.83,Female
22/09/2020,08/02/2021,Product Manager,Product,89632.81,Male
18/08/2022,10/10/2022,Product Manager,Product,67114.37,Female
06/04/2018,18/03/2020,Designer,Data Science,71669.44,Female
01/10/2019,13/12/2021,Marketing Manager,Sales,113407.57,Female
18/02/2019,09/01/2020,Designer,Human Resources,43907.87,Female
19/10/2020,30/07/2021,Designer,Sales,116011.39,Male
08/10/2022,27/10/2022,Software Engineer,Design,41804.25,Female
29/03/2021,01/09/2022,Designer,Sales,71753.41,Male
03/10/2022,27/10/2022,Marketing Manager,Design,61695.29,Female
21/10/2022,23/12/2022,Data Scientist,Engineering,105553.78,Female
11/09/2021,19/05/2022,Designer,Design,68528.05,Female
12/03/2019,23/07/2020,Data Scientist,Marketing,56841.56,Female
05/08/2022,17/09/2022,Data Scientist,Data Science,101226.56,Male
23/12/2022,27/12/2022,Marketing Manager,Human Resources,38516.11,Male
10/02/2019,09/06/2019,Product Manager,Human Resources,54472.2,Male
08/06/2020,10/10/2020,Human Resources,Product,35836.16,Female
10/04/2019,29/07/2022,Human Resources,Engineering,48914.55,Male
19/12/2019,28/05/2022,Software Engineer,Design,92782.96,Female
11/11/2022,29/12/2022,Marketing Manager,Data Science,97332.59,Female
19/04/2018,23/02/2021,Data Scientist,Product,64651.15,Male
29/10/2020,02/03/2022,Product Manager,Product,82900.79,Female
18/01/2021,04/10/2022,Designer,Data Science,64769.95,Female
26/12/2018,10/05/2019,Marketing Manager,Design,40207.91,Female
06/10/2019,24/03/2020,Software Engineer,Marketing,49265.81,Male
19/03/2020,18/04/2021,Human Resources,Engineering,49459.81,Female
27/03/2021,17/12/2022,Designer,Marketing,48505.96,Male
28/01/2021,04/04/2021,Software Engineer,Marketing,55073.03,Female
01/11/2018,07/08/2021,Software Engineer,Human Resources,77358.94,Male
20/12/2021,09/12/2022,Data Scientist,Human Resources,87759.62,Male
11/01/2022,25/12/2022,Designer,Engineering,98080.86,Male
24/07/2021,27/04/2022,Marketing Manager,Sales,65733.52,Male
06/09/2018,29/12/2018,Human Resources,Human Resources,54444.73,Female
21/06/2022,26/09/2022,Product Manager,Data Science,66939.69,Male
10/11/2018,18/03/2020,Sales Representative,Data Science,35814.45,Female
16/10/2020,19/11/2022,Designer,Human Resources,90338,Female
07/05/2020,22/12/2022,Human Resources,Sales,99438.82,Female
03/05/2019,06/02/2022,Human Resources,Data Science,88823.56,Male
11/01/2018,15/10/2019,Data Scientist,Design,74700.86,Female
23/05/2022,14/07/2022,Sales Representative,Marketing,72896.55,Male
11/01/2018,11/04/2019,Sales Representative,Human Resources,86660.01,Male
30/09/2021,04/12/2022,Marketing Manager,Design,57157.66,Female
05/06/2018,30/10/2018,Human Resources,Marketing,26208.23,Male
22/04/2019,11/08/2020,Software Engineer,Sales,46561.97,Female
15/12/2021,13/02/2022,Data Scientist,Marketing,121848.85,Female
17/11/2021,27/06/2022,Designer,Engineering,35538.23,Female
01/11/2022,15/12/2022,Product Manager,Product,74370.64,Male
13/05/2019,12/12/2019,Software Engineer,Data Science,44364.85,Male
29/07/2019,11/12/2020,Software Engineer,Data Science,45091.32,Male
17/03/2019,13/10/2019,Software Engineer,Sales,96143.84,Male
10/02/2021,19/06/2022,Product Manager,Design,130620.61,Male
23/01/2019,16/06/2019,Data Scientist,Data Science,51711.39,Female
29/08/2020,14/12/2021,Data Scientist,Engineering,71852.08,Male
13/10/2021,16/06/2022,Sales Representative,Human Resources,82599.63,Male
07/02/2019,14/06/2021,Human Resources,Human Resources,57983.39,Male
10/12/2021,11/11/2022,Software Engineer,Engineering,90600.86,Female
12/12/2021,26/03/2022,Human Resources,Sales,71871.79,Male
19/02/2022,28/04/2022,Data Scientist,Engineering,49767,Female
06/01/2020,26/02/2021,Sales Representative,Design,63365.76,Male
31/08/2020,28/08/2021,Product Manager,Data Science,91141.89,Female
20/10/2021,19/04/2022,Software Engineer,Human Resources,110445.47,Female
02/09/2020,07/08/2021,Data Scientist,Design,85384.8,Male
19/07/2019,02/07/2020,Marketing Manager,Human Resources,53524.74,Female
05/08/2019,29/04/2020,Marketing Manager,Marketing,77613.86,Male
07/01/2022,25/06/2022,Data Scientist,Product,48197.4,Male
16/10/2022,02/12/2022,Software Engineer,Engineering,140701.99,Male
30/12/2022,30/12/2022,Designer,Human Resources,46435.14,Female
31/01/2019,02/10/2019,Human Resources,Human Resources,74863.45,Male
17/01/2022,12/06/2022,Software Engineer,Engineering,121944.23,Female
29/12/2018,27/10/2022,Product Manager,Product,71216.09,Female
10/02/2019,08/08/2021,Marketing Manager,Product,92836.59,Female
27/04/2021,22/10/2021,Product Manager,Human Resources,73618.35,Male
08/12/2018,07/01/2019,Human Resources,Marketing,109306.26,Male
30/04/2019,13/08/2022,Sales Representative,Product,95366.09,Male
05/07/2018,13/02/2019,Software Engineer,Design,91139.71,Male
29/04/2020,09/09/2022,Product Manager,Design,65989.37,Male
18/01/2018,27/01/2018,Designer,Human Resources,35705.68,Male
10/05/2021,06/02/2022,Marketing Manager,Data Science,90142.42,Female
14/09/2018,07/08/2021,Data Scientist,Human Resources,63022.92,Female
22/04/2022,29/05/2022,Product Manager,Human Resources,79257.65,Female
10/07/2019,01/08/2022,Software Engineer,Engineering,103571.04,Female
21/08/2022,17/12/2022,Marketing Manager,Engineering,64279.31,Male
20/02/2019,14/01/2021,Software Engineer,Product,61914.54,Male
27/04/2020,04/11/2020,Product Manager,Data Science,59712.51,Male
05/11/2020,06/06/2021,Software Engineer,Engineering,32700.51,Male
29/07/2019,21/07/2020,Human Resources,Design,60664.82,Male
23/06/2019,16/08/2020,Marketing Manager,Sales,69905.6,Female
12/12/2022,20/12/2022,Data Scientist,Sales,80397.51,Female
13/03/2019,09/08/2022,Human Resources,Engineering,88828.72,Male
19/04/2018,09/06/2022,Human Resources,Human Resources,120936.31,Female
06/07/2021,09/12/2021,Data Scientist,Human Resources,68015.42,Male
13/09/2020,04/01/2022,Marketing Manager,Engineering,103509.49,Male
07/12/2022,08/12/2022,Product Manager,Product,52566.53,Female
13/01/2019,25/06/2022,Human Resources,Data Science,50001.01,Female
28/09/2020,06/03/2021,Sales Representative,Marketing,79018.8,Female
21/10/2021,10/12/2021,Sales Representative,Data Science,121886.77,Male
31/03/2022,03/06/2022,Sales Representative,Marketing,51212.04,Male
28/07/2021,14/04/2022,Software Engineer,Sales,98142.52,Female
01/11/2021,23/04/2022,Software Engineer,Human Resources,85259.66,Male
01/06/2022,09/07/2022,Marketing Manager,Design,19969.33,Male
13/12/2020,12/04/2022,Data Scientist,Design,67819.99,Male
09/11/2020,13/05/2022,Sales Representative,Data Science,115599.06,Female
03/11/2020,18/12/2022,Marketing Manager,Human Resources,58404.68,Female
03/08/2019,03/03/2021,Designer,Product,108038.19,Male
10/07/2020,12/05/2022,Human Resources,Marketing,54083.87,Male
12/08/2022,04/10/2022,Product Manager,Human Resources,61870.72,Female
16/01/2022,13/05/2022,Product Manager,Engineering,26552.09,Male
24/04/2020,04/04/2022,Human Resources,Engineering,70397.49,Male
19/11/2020,06/12/2022,Data Scientist,Design,81015.92,Female
25/03/2022,18/10/2022,Software Engineer,Product,77932.37,Male
04/02/2019,06/02/2021,Sales Representative,Data Science,56217.52,Female
15/03/2020,18/09/2021,Software Engineer,Data Science,45938.39,Male
04/12/2018,21/02/2021,Sales Representative,Product,41476.4,Female
10/03/2022,23/09/2022,Data Scientist,Product,87307.94,Female
08/06/2021,19/08/2021,Data Scientist,Human Resources,90571.67,Female
15/01/2022,22/12/2022,Human Resources,Engineering,94179.63,Female
06/11/2018,04/09/2020,Marketing Manager,Design,101688.79,Male
21/12/2018,13/10/2019,Designer,Marketing,74782.48,Female
13/11/2020,01/08/2021,Software Engineer,Engineering,70654.2,Female
12/10/2019,26/07/2021,Human Resources,Sales,74561.61,Female
03/01/2019,16/04/2020,Human Resources,Engineering,51341.6,Male
30/03/2021,08/03/2022,Human Resources,Marketing,74357.18,Male
09/01/2020,19/01/2021,Software Engineer,Sales,81915.77,Female
02/04/2018,13/05/2018,Data Scientist,Design,75109.33,Female
27/06/2020,17/09/2020,Data Scientist,Marketing,65295.25,Female
02/04/2022,14/07/2022,Marketing Manager,Sales,89622.83,Male
09/05/2020,17/04/2022,Software Engineer,Design,56308.62,Female
06/01/2022,31/10/2022,Data Scientist,Product,28455.12,Male
27/07/2022,10/08/2022,Marketing Manager,Sales,116417.09,Female
06/04/2020,25/12/2020,Human Resources,Data Science,56808.6,Male
25/05/2021,17/11/2021,Designer,Human Resources,54698.93,Female
10/03/2018,19/09/2022,Software Engineer,Sales,71907.24,Female
16/08/2018,06/12/2019,Sales Representative,Engineering,83098.8,Male
13/03/2022,27/08/2022,Software Engineer,Engineering,58195.28,Male
26/07/2020,25/01/2022,Sales Representative,Engineering,77103.64,Male
26/04/2021,20/01/2022,Data Scientist,Human Resources,51339,Female
13/02/2021,16/11/2022,Human Resources,Design,88232.32,Female
28/03/2019,22/11/2019,Designer,Design,50831.01,Male
12/10/2021,23/02/2022,Sales Representative,Marketing,74286.52,Female
20/08/2020,23/10/2021,Software Engineer,Human Resources,76218.78,Male
22/08/2020,13/05/2022,Product Manager,Human Resources,70368.96,Female
14/06/2020,25/07/2020,Marketing Manager,Human Resources,56967.92,Female
07/10/2020,24/10/2022,Data Scientist,Design,70522.83,Male
10/11/2019,03/01/2020,Product Manager,Product,130526.46,Male
09/11/2020,20/11/2021,Data Scientist,Design,91816.77,Female
11/12/2020,18/08/2021,Data Scientist,Human Resources,89602.72,Male
12/10/2021,04/02/2022,Human Resources,Product,38228.25,Male
29/08/2022,06/12/2022,Designer,Human Resources,36636.72,Female
07/11/2021,12/02/2022,Software Engineer,Human Resources,52556.68,Female
18/10/2018,04/12/2018,Designer,Data Science,89933.87,Male
21/12/2019,05/11/2021,Human Resources,Design,81500.12,Male
24/10/2020,24/07/2022,Human Resources,Data Science,106236.54,Male
14/08/2018,29/09/2018,Software Engineer,Human Resources,116936.02,Male
08/09/2021,27/09/2021,Product Manager,Data Science,78754.35,Male
29/08/2022,18/11/2022,Designer,Human Resources,123883.49,Female
05/06/2019,24/09/2019,Product Manager,Data Science,85817.88,Male
10/02/2021,03/04/2021,Marketing Manager,Marketing,91842.6,Male
05/10/2020,23/03/2022,Designer,Design,51991.68,Female
03/09/2019,14/10/2021,Sales Representative,Marketing,83225.03,Male
08/08/2019,07/07/2020,Data Scientist,Engineering,81920.11,Male
31/07/2019,11/08/2021,Marketing Manager,Product,73118.16,Male
19/08/2021,05/05/2022,Software Engineer,Product,100176.96,Female
15/08/2021,26/05/2022,Sales Representative,Human Resources,40407.41,Male
07/08/2018,17/06/2020,Sales Representative,Engineering,78886.36,Male
01/08/2018,16/08/2018,Human Resources,Product,71071.58,Male
02/05/2019,27/11/2019,Software Engineer,Data Science,64577.57,Female
30/08/2022,07/09/2022,Sales Representative,Data Science,67636.73,Male
09/01/2018,24/02/2020,Designer,Data Science,50716.91,Female
27/02/2018,01/10/2020,Software Engineer,Engineering,45371.83,Male
23/09/2019,23/08/2021,Data Scientist,Marketing,85682.47,Female
04/10/2018,28/03/2019,Product Manager,Sales,83738.26,Female
11/03/2020,23/10/2022,Human Resources,Marketing,92885.8,Female
03/09/2022,15/11/2022,Product Manager,Design,116443.05,Male
26/06/2021,24/07/2022,Software Engineer,Marketing,78694.28,Male
23/11/2019,29/04/2022,Human Resources,Human Resources,150333.08,Female
03/04/2019,17/05/2020,Human Resources,Human Resources,33728.8,Male
28/11/2022,18/12/2022,Marketing Manager,Sales,58602.08,Male
22/10/2019,13/07/2021,Designer,Engineering,17024.91,Male
21/09/2018,20/09/2022,Sales Representative,Engineering,55035.53,Male
28/07/2019,13/08/2022,Software Engineer,Design,97887.17,Male
10/08/2018,16/04/2019,Data Scientist,Data Science,39182.45,Male
02/07/2018,25/07/2020,Marketing Manager,Engineering,129917.95,Female
16/12/2020,06/03/2021,Data Scientist,Human Resources,57891.73,Male
28/10/2021,12/02/2022,Product Manager,Design,92158.2,Male
20/08/2022,19/09/2022,Designer,Sales,51330.5,Female
10/11/2020,10/11/2020,Product Manager,Sales,84508.66,Female
03/12/2018,07/06/2021,Sales Representative,Data Science,83716.9,Male
25/02/2022,15/11/2022,Marketing Manager,Sales,43799.9,Male
22/06/2020,10/12/2022,Marketing Manager,Design,103374.86,Male
13/09/2022,19/09/2022,Software Engineer,Sales,51296.52,Male
16/05/2020,16/11/2022,Product Manager,Product,49602.62,Male
16/10/2022,15/12/2022,Sales Representative,Data Science,76294.56,Male
03/06/2020,16/02/2021,Designer,Data Science,86019.94,Male
